search_genome,metagenome,containment
FV_DSM_15829_genome,SRR13167592,0.3440860215053763
FV_DSM_15829_genome,SRR18765398,0.3440860215053763
S26,SRR13169041,0.3401183431952663
FV_DSM_15829_genome,ERR8056009,0.3387096774193548
FV_DSM_15829_genome,SRR17534953,0.3387096774193548
FV_DSM_15829_genome,ERR4031264,0.3387096774193548
FV_DSM_15829_genome,SRR12018900,0.3387096774193548
FV_DSM_15829_genome,ERR4330047,0.3387096774193548
FV_DSM_15829_genome,SRR17284164,0.3387096774193548
FV_DSM_15829_genome,SRR3187769,0.3387096774193548
FV_DSM_15829_genome,ERR6718344,0.3387096774193548
FV_PB189-T1-4_genome,ERR9538447,0.3380782918149466
FV_DSM_15829_genome,SRR13167630,0.3333333333333333
FV_DSM_15829_genome,SRR10692014,0.3333333333333333
FV_DSM_15829_genome,SRR17534955,0.3333333333333333
FV_DSM_15829_genome,SRR12893622,0.3333333333333333
FV_DSM_15829_genome,SRR12395676,0.3333333333333333
S26,SRR13169039,0.3330177514792899
FV_DSM_15829_genome,SRR13557376,0.3279569892473118
FV_DSM_15829_genome,SRR5056756,0.3279569892473118
FV_DSM_15829_genome,SRR11749283,0.3279569892473118
FV_DSM_15829_genome,SRR12018952,0.3279569892473118
FV_DSM_15829_genome,ERR3209880,0.3279569892473118
FV_PB189-T1-4_genome,ERR2244509,0.3274021352313167
FV_PB189-T1-4_genome,ERR2014358,0.3274021352313167
FV_PB189-T1-4_genome,ERR2014367,0.3238434163701068
FV_PB189-T1-4_genome,SRR13167714,0.3238434163701068
FV_DSM_15829_genome,SRR13167713,0.3225806451612903
FV_DSM_15829_genome,SRR3187770,0.3225806451612903
FV_DSM_15829_genome,SRR17534954,0.3225806451612903
FV_DSM_15829_genome,ERR3450727,0.3225806451612903
FV_DSM_15829_genome,SRR12395685,0.3225806451612903
FV_DSM_15829_genome,SRR5056999,0.3225806451612903
FV_PB189-T1-4_genome,SRR12830928,0.3202846975088968
FV_DSM_15829_genome,SRR12018826,0.3172043010752688
FV_DSM_15829_genome,SRR11236239,0.3172043010752688
FV_DSM_15829_genome,ERR4421551,0.3172043010752688
FV_DSM_15829_genome,SRR2565557,0.3172043010752688
FV_DSM_15829_genome,ERR3209833,0.3172043010752688
FV_PB189-T1-4_genome,SRR16916861,0.3167259786476868
FV_DSM_15829_genome,SRR17635675,0.3118279569892473
FV_DSM_15829_genome,SRR3187765,0.3118279569892473
FV_DSM_15829_genome,SRR12893591,0.3118279569892473
FV_DSM_15829_genome,SRR17635684,0.3118279569892473
FV_DSM_15829_genome,ERR6718324,0.3118279569892473
FV_DSM_15829_genome,ERR7564870,0.3118279569892473
FV_PB189-T1-4_genome,SRR13167565,0.3096085409252669
FV_PB189-T1-4_genome,SRR11749290,0.3096085409252669
FV_PB189-T1-4_genome,ERR4031306,0.3096085409252669
FV_DSM_15829_genome,ERR3451413,0.3064516129032258
FV_DSM_15829_genome,SRR6847303,0.3064516129032258
FV_DSM_15829_genome,ERR5166025,0.3064516129032258
FV_DSM_15829_genome,SRR14370114,0.3064516129032258
FV_DSM_15829_genome,SRR6748213,0.3064516129032258
FV_DSM_15829_genome,SRR11236271,0.3064516129032258
FV_DSM_15829_genome,SRR6442970,0.3064516129032258
FV_DSM_15829_genome,SRR10610044,0.3064516129032258
FV_DSM_15829_genome,SRR6847342,0.3064516129032258
FV_DSM_15829_genome,SRR6748117,0.3064516129032258
FV_PB189-T1-4_genome,SRR14370123,0.3060498220640569
FV_DSM_15829_genome,SRR1622833,0.3010752688172043
FV_DSM_15829_genome,SRR13557381,0.3010752688172043
FV_DSM_15829_genome,SRR13741022,0.3010752688172043
FV_DSM_15829_genome,ERR7477244,0.3010752688172043
FV_DSM_15829_genome,SRR17635614,0.3010752688172043
FV_DSM_15829_genome,DRR171463,0.3010752688172043
FV_DSM_15829_genome,SRR3187218,0.3010752688172043
FV_DSM_15829_genome,SRR6748212,0.3010752688172043
FV_DSM_15829_genome,SRR17635709,0.3010752688172043
FV_PB189-T1-4_genome,SRR12159424,0.298932384341637
FV_PB189-T1-4_genome,ERR3596493,0.298932384341637
FV_PB189-T1-4_genome,SRR5535737,0.298932384341637
FV_DSM_15829_genome,ERR2001231,0.2956989247311828
FV_DSM_15829_genome,ERR8056431,0.2956989247311828
FV_DSM_15829_genome,ERR6997555,0.2956989247311828
FV_DSM_15829_genome,SRR3187206,0.2956989247311828
FV_DSM_15829_genome,ERR7477316,0.2956989247311828
FV_DSM_15829_genome,ERR8476957,0.2956989247311828
FV_DSM_15829_genome,SRR10258564,0.2956989247311828
FV_DSM_15829_genome,SRR13167547,0.2956989247311828
FV_DSM_15829_genome,SRR3187217,0.2956989247311828
FV_DSM_15829_genome,SRR11294810,0.2956989247311828
FV_DSM_15829_genome,SRR13557539,0.2956989247311828
FV_DSM_15829_genome,SRR14882046,0.2956989247311828
FV_PB189-T1-4_genome,SRR17635820,0.295373665480427
FV_DSM_15829_genome,SRR17546326,0.2903225806451613
FV_DSM_15829_genome,SRR11236250,0.2903225806451613
FV_DSM_15829_genome,ERR5194043,0.2903225806451613
FV_DSM_15829_genome,SRR8834092,0.2903225806451613
FV_DSM_15829_genome,ERR4031300,0.2903225806451613
FV_DSM_15829_genome,ERR2699811,0.2903225806451613
FV_DSM_15829_genome,ERR6995875,0.2903225806451613
FV_DSM_15829_genome,SRR16916847,0.2903225806451613
FV_PB189-T1-4_genome,SRR18765398,0.2882562277580071
S26,SRR12112861,0.285207100591716
FV_DSM_15829_genome,SRR17284129,0.2849462365591398
FV_DSM_15829_genome,SRR13557493,0.2849462365591398
FV_DSM_15829_genome,SRR413717,0.2849462365591398
FV_DSM_15829_genome,SRR13167693,0.2849462365591398
FV_DSM_15829_genome,SRR6847305,0.2849462365591398
FV_PB189-T1-4_genome,ERR1302364,0.2846975088967972
FV_PB189-T1-4_genome,ERR3500819,0.2846975088967972
S26,ERR4674711,0.2811834319526627
FV_PB189-T1-4_genome,SRR18765397,0.2811387900355871
FV_PB189-T1-4_genome,ERR2014374,0.2811387900355871
FV_DSM_15829_genome,SRR12018916,0.2795698924731182
FV_DSM_15829_genome,SRR17635652,0.2795698924731182
FV_DSM_15829_genome,SRR11749263,0.2795698924731182
FV_DSM_15829_genome,SRR5535762,0.2795698924731182
FV_DSM_15829_genome,SRR11749289,0.2795698924731182
FV_DSM_15829_genome,ERR6996773,0.2795698924731182
FV_DSM_15829_genome,ERR3500829,0.2795698924731182
FV_DSM_15829_genome,ERR3209869,0.2795698924731182
FV_DSM_15829_genome,SRR11742805,0.2795698924731182
FV_DSM_15829_genome,SRR12018863,0.2795698924731182
FV_DSM_15829_genome,ERR7671905,0.2795698924731182
S26,SRR13169049,0.2781065088757396
FV_PB189-T1-4_genome,SRR12830914,0.2775800711743772
FV_PB189-T1-4_genome,SRR6847289,0.2775800711743772
FV_PB189-T1-4_genome,ERR1302282,0.2775800711743772
FV_DSM_15829_genome,SRR14370119,0.2741935483870967
FV_DSM_15829_genome,SRR13740998,0.2741935483870967
FV_DSM_15829_genome,ERR4031208,0.2741935483870967
FV_DSM_15829_genome,SRR6747971,0.2741935483870967
FV_DSM_15829_genome,ERR3792772,0.2741935483870967
FV_DSM_15829_genome,ERR3950390,0.2741935483870967
FV_DSM_15829_genome,SRR7802440,0.2741935483870967
FV_DSM_15829_genome,ERR2001214,0.2741935483870967
FV_DSM_15829_genome,SRR3187104,0.2741935483870967
FV_DSM_15829_genome,ERR7564281,0.2741935483870967
FV_DSM_15829_genome,ERR4333938,0.2741935483870967
FV_DSM_15829_genome,SRR11749291,0.2741935483870967
FV_DSM_15829_genome,SRR11749290,0.2741935483870967
FV_PB189-T1-4_genome,SRR14370119,0.2740213523131672
FV_PB189-T1-4_genome,ERR2014364,0.2704626334519573
FV_DSM_15829_genome,SRR3188144,0.2688172043010752
FV_DSM_15829_genome,SRR17546328,0.2688172043010752
FV_DSM_15829_genome,SRR13167635,0.2688172043010752
FV_DSM_15829_genome,SRR8509928,0.2688172043010752
FV_DSM_15829_genome,ERR3596487,0.2688172043010752
FV_DSM_15829_genome,ERR3209907,0.2688172043010752
FV_DSM_15829_genome,ERR2244524,0.2688172043010752
FV_DSM_15829_genome,ERR7499691,0.2688172043010752
FV_DSM_15829_genome,SRR11293606,0.2688172043010752
S26,ERR4592245,0.2676923076923077
FV_PB189-T1-4_genome,SRR13167633,0.2669039145907473
FV_DSM_15829_genome,SRR13236817,0.2634408602150537
FV_DSM_15829_genome,ERR4031325,0.2634408602150537
FV_DSM_15829_genome,SRR14370097,0.2634408602150537
FV_DSM_15829_genome,SRR12477676,0.2634408602150537
FV_DSM_15829_genome,ERR4421562,0.2634408602150537
FV_DSM_15829_genome,SRR10002836,0.2634408602150537
FV_DSM_15829_genome,SRR3187219,0.2634408602150537
FV_DSM_15829_genome,ERR3500853,0.2634408602150537
FV_DSM_15829_genome,SRR17284155,0.2634408602150537
FV_DSM_15829_genome,SRR16178796,0.2634408602150537
FV_DSM_15829_genome,SRR3187220,0.2634408602150537
FV_DSM_15829_genome,SRR14370096,0.2634408602150537
FV_DSM_15829_genome,SRR11749292,0.2634408602150537
FV_DSM_15829_genome,SRR16554660,0.2634408602150537
FV_DSM_15829_genome,SRR537741,0.2634408602150537
FV_DSM_15829_genome,ERR6718284,0.2634408602150537
FV_DSM_15829_genome,SRR17635648,0.2634408602150537
FV_PB189-T1-4_genome,SRR5535767,0.2633451957295373
FV_PB189-T1-4_genome,SRR6847299,0.2633451957295373
FV_DSM_15829_genome,SRR3187763,0.2580645161290322
FV_DSM_15829_genome,SRR3187214,0.2580645161290322
FV_DSM_15829_genome,SRR13789421,0.2580645161290322
FV_DSM_15829_genome,SRR13167718,0.2580645161290322
FV_DSM_15829_genome,ERR3775121,0.2580645161290322
FV_DSM_15829_genome,SRR18765411,0.2580645161290322
FV_DSM_15829_genome,SRR14117037,0.2580645161290322
FV_PB189-T1-4_genome,SRR13167533,0.2562277580071174
FV_DSM_15829_genome,SRR13061537,0.2526881720430107
FV_DSM_15829_genome,SRR17635795,0.2526881720430107
FV_DSM_15829_genome,SRR14370105,0.2526881720430107
FV_DSM_15829_genome,ERR1136776,0.2526881720430107
FV_DSM_15829_genome,SRR3187102,0.2526881720430107
FV_DSM_15829_genome,ERR926147,0.2526881720430107
FV_DSM_15829_genome,SRR3187103,0.2526881720430107
FV_PB189-T1-4_genome,SRR6847344,0.2526690391459075
FV_PB189-T1-4_genome,SRR13167541,0.2526690391459075
S26,ERR2094169,0.2504142011834319
FV_PB189-T1-4_genome,SRR13167532,0.2491103202846975
FV_DSM_15829_genome,ERR3950359,0.2473118279569892
FV_DSM_15829_genome,SRR13740685,0.2473118279569892
FV_DSM_15829_genome,SRR12893624,0.2473118279569892
FV_DSM_15829_genome,SRR2566015,0.2473118279569892
FV_DSM_15829_genome,SRR11749267,0.2473118279569892
FV_DSM_15829_genome,ERR3950441,0.2473118279569892
FV_DSM_15829_genome,ERR9613701,0.2473118279569892
FV_PB189-T1-4_genome,SRR6847349,0.2455516014234875
S26,SRR12918224,0.2447337278106509
FV_PB189-T1-4_genome,SRR1804651,0.2419928825622775
FV_PB189-T1-4_genome,SRR12018867,0.2419928825622775
FV_PB189-T1-4_genome,SRR16916872,0.2419928825622775
FV_DSM_15829_genome,SRR10258565,0.2419354838709677
FV_DSM_15829_genome,ERR1137235,0.2419354838709677
FV_DSM_15829_genome,SRR6847344,0.2419354838709677
FV_DSM_15829_genome,SRR6847374,0.2419354838709677
FV_DSM_15829_genome,ERR6718319,0.2419354838709677
FV_DSM_15829_genome,SRR11236183,0.2419354838709677
S26,ERR2094168,0.2392899408284023
FV_DSM_15829_genome,ERR4421602,0.2365591397849462
FV_DSM_15829_genome,ERR7454555,0.2365591397849462
FV_DSM_15829_genome,ERR6996982,0.2365591397849462
FV_DSM_15829_genome,SRR14881766,0.2365591397849462
FV_DSM_15829_genome,ERR526075,0.2365591397849462
FV_DSM_15829_genome,SRR17635773,0.2365591397849462
FV_DSM_15829_genome,SRR13099467,0.2365591397849462
FV_DSM_15829_genome,SRR17284189,0.2365591397849462
FV_DSM_15829_genome,SRR13167714,0.2365591397849462
FV_DSM_15829_genome,SRR11749262,0.2365591397849462
FV_DSM_15829_genome,ERR7745621,0.2365591397849462
FV_DSM_15829_genome,SRR3187213,0.2365591397849462
FV_DSM_15829_genome,ERR5283993,0.2365591397849462
FV_PB189-T1-4_genome,ERR3596490,0.2348754448398576
FV_PB189-T1-4_genome,SRR14370085,0.2348754448398576
S26,SRR352287,0.2336094674556213
FV_PB189-T1-4_genome,SRR13167630,0.2313167259786477
FV_PB189-T1-4_genome,SRR13836151,0.2313167259786477
FV_PB189-T1-4_genome,SRR17635468,0.2313167259786477
FV_PB189-T1-4_genome,SRR5535736,0.2313167259786477
FV_PB189-T1-4_genome,SRR13167592,0.2313167259786477
FV_DSM_15829_genome,ERR3500828,0.2311827956989247
FV_DSM_15829_genome,SRR17547371,0.2311827956989247
FV_DSM_15829_genome,SRR11236211,0.2311827956989247
FV_DSM_15829_genome,SRR6915204,0.2311827956989247
FV_DSM_15829_genome,SRR17635582,0.2311827956989247
FV_DSM_15829_genome,SRR11236252,0.2311827956989247
FV_DSM_15829_genome,SRR17284127,0.2311827956989247
FV_DSM_15829_genome,ERR3405537,0.2311827956989247
FV_DSM_15829_genome,SRR11749270,0.2311827956989247
FV_DSM_15829_genome,ERR3775122,0.2311827956989247
FV_DSM_15829_genome,ERR8136027,0.2311827956989247
FV_DSM_15829_genome,ERR3950479,0.2311827956989247
S26,SRR12112859,0.2298224852071005
S26,SRR6877521,0.2281656804733727
FV_PB189-T1-4_genome,SRR5256705,0.2277580071174377
FV_PB189-T1-4_genome,ERR2014371,0.2277580071174377
S26,SRR8497107,0.2274556213017751
FV_DSM_15829_genome,SRR18765402,0.2258064516129032
FV_DSM_15829_genome,SRR12018892,0.2258064516129032
FV_DSM_15829_genome,ERR9614439,0.2258064516129032
FV_DSM_15829_genome,SRR13557624,0.2258064516129032
FV_DSM_15829_genome,ERR4032625,0.2258064516129032
FV_DSM_15829_genome,SRR3187210,0.2258064516129032
FV_DSM_15829_genome,SRR10692740,0.2258064516129032
FV_DSM_15829_genome,SRR2565945,0.2258064516129032
FV_DSM_15829_genome,ERR3153788,0.2258064516129032
FV_DSM_15829_genome,ERR4334165,0.2258064516129032
FV_PB189-T1-4_genome,SRR14881809,0.2241992882562277
FV_PB189-T1-4_genome,ERR2014354,0.2206405693950178
FV_PB189-T1-4_genome,SRR059348,0.2206405693950178
FV_DSM_15829_genome,SRR3187105,0.2204301075268817
FV_DSM_15829_genome,SRR14370112,0.2204301075268817
FV_DSM_15829_genome,SRR8845612,0.2204301075268817
FV_DSM_15829_genome,SRR11742807,0.2204301075268817
FV_DSM_15829_genome,SRR8942362,0.2204301075268817
FV_DSM_15829_genome,SRR17284319,0.2204301075268817
FV_DSM_15829_genome,ERR2014362,0.2204301075268817
FV_DSM_15829_genome,SRR8834031,0.2204301075268817
FV_DSM_15829_genome,ERR5083143,0.2204301075268817
FV_DSM_15829_genome,SRR13167686,0.2204301075268817
FV_DSM_15829_genome,SRR533309,0.2204301075268817
FV_DSM_15829_genome,ERR6718305,0.2204301075268817
FV_DSM_15829_genome,SRR12159424,0.2204301075268817
FV_DSM_15829_genome,SRR12830921,0.2204301075268817
S26,SRR13169030,0.2203550295857988
FV_PB189-T1-4_genome,SRR6847319,0.2170818505338078
S26,SRR13169042,0.2168047337278106
FV_DSM_15829_genome,ERR3153790,0.2150537634408602
FV_DSM_15829_genome,ERR8052251,0.2150537634408602
FV_DSM_15829_genome,SRR16646083,0.2150537634408602
FV_DSM_15829_genome,SRR13502958,0.2150537634408602
FV_DSM_15829_genome,SRR13077730,0.2150537634408602
FV_DSM_15829_genome,SRR13318251,0.2150537634408602
FV_DSM_15829_genome,SRR532750,0.2150537634408602
FV_DSM_15829_genome,SRR14764591,0.2150537634408602
FV_DSM_15829_genome,SRR5057074,0.2150537634408602
FV_DSM_15829_genome,ERR7162712,0.2150537634408602
FV_DSM_15829_genome,SRR12893607,0.2150537634408602
FV_DSM_15829_genome,SRR11749284,0.2150537634408602
FV_DSM_15829_genome,SRR17635769,0.2150537634408602
FV_DSM_15829_genome,SRR17539825,0.2150537634408602
FV_PB189-T1-4_genome,SRR13740654,0.2135231316725978
S26,SRR9037724,0.2125443786982248
S26,SRR8497102,0.2120710059171597
S26,SRR16548371,0.2113609467455621
S26,SRR16548368,0.2099408284023668
FV_DSM_15829_genome,ERR4031239,0.2096774193548387
FV_DSM_15829_genome,SRR17284321,0.2096774193548387
FV_DSM_15829_genome,SRR14328384,0.2096774193548387
FV_DSM_15829_genome,ERR3527888,0.2096774193548387
FV_DSM_15829_genome,SRR3187209,0.2096774193548387
FV_DSM_15829_genome,SRR6354890,0.2096774193548387
FV_DSM_15829_genome,SRR12893589,0.2096774193548387
FV_DSM_15829_genome,ERR5166538,0.2096774193548387
FV_DSM_15829_genome,SRR3187212,0.2096774193548387
FV_DSM_15829_genome,ERR3596490,0.2096774193548387
FV_DSM_15829_genome,SRR18765394,0.2096774193548387
S26,SRR16548364,0.2094674556213017
S26,ERR2179510,0.2085207100591716
S26,SRR7216773,0.2085207100591716
S26,SRR16548366,0.2080473372781065
FV_PB189-T1-4_genome,SRR13167657,0.2064056939501779
FV_PB189-T1-4_genome,SRR1804461,0.2064056939501779
FV_PB189-T1-4_genome,SRR13167715,0.2064056939501779
FV_DSM_15829_genome,SRR11742808,0.2043010752688172
FV_DSM_15829_genome,SRR6308210,0.2043010752688172
FV_DSM_15829_genome,SRR18468137,0.2043010752688172
FV_DSM_15829_genome,SRR13167545,0.2043010752688172
FV_DSM_15829_genome,SRR17548764,0.2043010752688172
FV_DSM_15829_genome,SRR17233275,0.2043010752688172
FV_DSM_15829_genome,SRR3187208,0.2043010752688172
FV_DSM_15829_genome,SRR6847309,0.2043010752688172
FV_DSM_15829_genome,SRR12893600,0.2043010752688172
FV_DSM_15829_genome,SRR17635465,0.2043010752688172
S26,ERR2179512,0.2042603550295858
S26,SRR7207567,0.2042603550295858
S26,SRR14699981,0.2037869822485207
S26,ERR4592246,0.2033136094674556
S26,ERR4592244,0.203076923076923
FV_PB189-T1-4_genome,SRR6847297,0.2028469750889679
FV_PB189-T1-4_genome,DRR171463,0.2028469750889679
FV_PB189-T1-4_genome,SRR11749283,0.2028469750889679
FV_PB189-T1-4_genome,ERR2014363,0.199288256227758
FV_PB189-T1-4_genome,SRR14370096,0.199288256227758
FV_PB189-T1-4_genome,SRR5056756,0.199288256227758
FV_DSM_15829_genome,SRR17635799,0.1989247311827957
FV_DSM_15829_genome,SRR6308221,0.1989247311827957
FV_DSM_15829_genome,SRR5273961,0.1989247311827957
FV_DSM_15829_genome,SRR6847278,0.1989247311827957
FV_DSM_15829_genome,ERR3503291,0.1989247311827957
FV_DSM_15829_genome,SRR17635592,0.1989247311827957
FV_DSM_15829_genome,ERR5947613,0.1989247311827957
FV_DSM_15829_genome,SRR3187211,0.1989247311827957
FV_DSM_15829_genome,SRR3187216,0.1989247311827957
FV_DSM_15829_genome,SRR3187101,0.1989247311827957
FV_DSM_15829_genome,SRR15032278,0.1989247311827957
FV_DSM_15829_genome,ERR926132,0.1989247311827957
FV_DSM_15829_genome,SRR17547361,0.1989247311827957
FV_DSM_15829_genome,SRR15197182,0.1989247311827957
FV_DSM_15829_genome,ERR4031347,0.1989247311827957
FV_DSM_15829_genome,SRR15041001,0.1989247311827957
FV_DSM_15829_genome,SRR16054196,0.1989247311827957
FV_DSM_15829_genome,SRR16178793,0.1989247311827957
FV_DSM_15829_genome,SRR5420294,0.1989247311827957
FV_DSM_15829_genome,ERR414359,0.1989247311827957
S26,SRR14699987,0.197396449704142
S26,SRR11241202,0.197396449704142
FV_PB189-T1-4_genome,SRR14370115,0.195729537366548
FV_PB189-T1-4_genome,SRR6847279,0.195729537366548
FV_PB189-T1-4_genome,SRR13167654,0.195729537366548
FV_PB189-T1-4_genome,SRR059349,0.195729537366548
S26,SRR16548375,0.1945562130177514
FV_DSM_15829_genome,SRR17635728,0.1935483870967742
FV_DSM_15829_genome,SRR3187110,0.1935483870967742
FV_DSM_15829_genome,ERR5083194,0.1935483870967742
FV_DSM_15829_genome,SRR3187109,0.1935483870967742
FV_DSM_15829_genome,SRR13726078,0.1935483870967742
FV_DSM_15829_genome,SRR2565834,0.1935483870967742
FV_DSM_15829_genome,ERR6718290,0.1935483870967742
FV_DSM_15829_genome,SRR18765397,0.1935483870967742
FV_DSM_15829_genome,ERR4616372,0.1935483870967742
FV_DSM_15829_genome,SRR18706977,0.1935483870967742
FV_DSM_15829_genome,SRR533395,0.1935483870967742
FV_DSM_15829_genome,SRR12234429,0.1935483870967742
FV_DSM_15829_genome,SRR060413,0.1935483870967742
FV_DSM_15829_genome,SRR10258549,0.1935483870967742
FV_DSM_15829_genome,ERR7625327,0.1935483870967742
S26,ERR1992808,0.1926627218934911
S26,ERR2185279,0.1926627218934911
FV_PB189-T1-4_genome,SRR11749263,0.192170818505338
FV_PB189-T1-4_genome,SRR6066102,0.192170818505338
FV_PB189-T1-4_genome,SRR6847316,0.192170818505338
S26,SRR8497112,0.1905325443786982
FV_DSM_15829_genome,SRR5056796,0.1881720430107527
FV_DSM_15829_genome,SRR10692232,0.1881720430107527
FV_DSM_15829_genome,ERR3775123,0.1881720430107527
FV_DSM_15829_genome,SRR2565836,0.1881720430107527
FV_DSM_15829_genome,SRR17547452,0.1881720430107527
FV_DSM_15829_genome,SRR3187126,0.1881720430107527
FV_DSM_15829_genome,SRR14117791,0.1881720430107527
FV_DSM_15829_genome,ERR3675788,0.1881720430107527
FV_DSM_15829_genome,SRR7162390,0.1881720430107527
FV_DSM_15829_genome,ERR6718345,0.1881720430107527
FV_DSM_15829_genome,SRR7212592,0.1881720430107527
FV_DSM_15829_genome,SRR17539824,0.1881720430107527
FV_DSM_15829_genome,ERR3674564,0.1881720430107527
S26,SRR8497108,0.1881656804733728
S26,SRR15170210,0.1872189349112426
S26,SRR16548358,0.1857988165680473
FV_PB189-T1-4_genome,SRR3187105,0.1850533807829181
FV_PB189-T1-4_genome,SRR16916890,0.1850533807829181
FV_PB189-T1-4_genome,SRR17635741,0.1850533807829181
FV_PB189-T1-4_genome,SRR10258563,0.1850533807829181
FV_PB189-T1-4_genome,SRR17635696,0.1850533807829181
S26,ERR2094175,0.184378698224852
S26,SRR9009773,0.1831952662721893
S26,SRR14699976,0.1831952662721893
S26,SRR8497105,0.1829585798816568
FV_DSM_15829_genome,ERR8050428,0.1827956989247312
FV_DSM_15829_genome,ERR7500124,0.1827956989247312
FV_DSM_15829_genome,SRR17539837,0.1827956989247312
FV_DSM_15829_genome,ERR3527913,0.1827956989247312
FV_DSM_15829_genome,SRR17539836,0.1827956989247312
FV_DSM_15829_genome,ERR3950402,0.1827956989247312
FV_DSM_15829_genome,SRR6847308,0.1827956989247312
FV_DSM_15829_genome,SRR17539826,0.1827956989247312
FV_DSM_15829_genome,SRR17635768,0.1827956989247312
FV_DSM_15829_genome,SRR6028655,0.1827956989247312
FV_DSM_15829_genome,SRR12893623,0.1827956989247312
FV_DSM_15829_genome,SRR532396,0.1827956989247312
FV_DSM_15829_genome,SRR10258563,0.1827956989247312
FV_DSM_15829_genome,SRR533396,0.1827956989247312
S26,SRR16548373,0.1822485207100591
S26,SRR16548390,0.1815384615384615
S26,ERR3428544,0.1815384615384615
FV_PB189-T1-4_genome,SRR11749287,0.1814946619217081
FV_PB189-T1-4_genome,SRR1804172,0.1814946619217081
FV_PB189-T1-4_genome,SRR6847290,0.1814946619217081
S26,SRR11687776,0.1791715976331361
S26,SRR490127,0.1784615384615384
FV_PB189-T1-4_genome,SRR13167697,0.1779359430604982
FV_PB189-T1-4_genome,SRR12830913,0.1779359430604982
FV_DSM_15829_genome,ERR6718304,0.1774193548387097
FV_DSM_15829_genome,SRR16646074,0.1774193548387097
FV_DSM_15829_genome,SRR18440729,0.1774193548387097
FV_DSM_15829_genome,SRR533386,0.1774193548387097
FV_DSM_15829_genome,ERR1953519,0.1774193548387097
FV_DSM_15829_genome,ERR3473412,0.1774193548387097
FV_DSM_15829_genome,SRR13956619,0.1774193548387097
FV_DSM_15829_genome,SRR13077653,0.1774193548387097
FV_DSM_15829_genome,SRR540934,0.1774193548387097
FV_DSM_15829_genome,SRR13167559,0.1774193548387097
FV_DSM_15829_genome,SRR14366794,0.1774193548387097
FV_DSM_15829_genome,SRR3188133,0.1774193548387097
FV_DSM_15829_genome,ERR4363023,0.1774193548387097
FV_DSM_15829_genome,SRR10212781,0.1774193548387097
FV_DSM_15829_genome,ERR3596481,0.1774193548387097
FV_DSM_15829_genome,SRR18706856,0.1774193548387097
FV_DSM_15829_genome,SRR17284217,0.1774193548387097
FV_DSM_15829_genome,SRR10258562,0.1774193548387097
FV_DSM_15829_genome,SRR17635731,0.1774193548387097
S26,SRR6854605,0.1768047337278106
S26,SRR490148,0.1765680473372781
S26,SRR408201,0.1756213017751479
S26,SRR490140,0.1751479289940828
S26,SRR16548367,0.1751479289940828
S26,SRR9009774,0.1746745562130177
FV_PB189-T1-4_genome,ERR2014370,0.1743772241992882
S26,SRR3405417,0.1739644970414201
S26,SRR490139,0.173491124260355
S26,SRR490130,0.1732544378698224
S26,SRR16548360,0.1730177514792899
S26,SRR12681089,0.1723076923076923
FV_DSM_15829_genome,SRR13826150,0.1720430107526881
FV_DSM_15829_genome,SRR13077827,0.1720430107526881
FV_DSM_15829_genome,ERR6995096,0.1720430107526881
FV_DSM_15829_genome,SRR13557706,0.1720430107526881
FV_DSM_15829_genome,SRR10002761,0.1720430107526881
FV_DSM_15829_genome,ERR6998053,0.1720430107526881
FV_DSM_15829_genome,SRR18440781,0.1720430107526881
FV_DSM_15829_genome,SRR2583978,0.1720430107526881
FV_DSM_15829_genome,SRR1622829,0.1720430107526881
FV_DSM_15829_genome,SRR2565994,0.1720430107526881
FV_DSM_15829_genome,SRR12018775,0.1720430107526881
FV_DSM_15829_genome,SRR15520785,0.1720430107526881
FV_DSM_15829_genome,SRR533262,0.1720430107526881
FV_DSM_15829_genome,SRR14099305,0.1720430107526881
FV_DSM_15829_genome,ERR3775125,0.1720430107526881
FV_DSM_15829_genome,SRR10682257,0.1720430107526881
FV_DSM_15829_genome,SRR16646199,0.1720430107526881
FV_DSM_15829_genome,ERR6995876,0.1720430107526881
FV_DSM_15829_genome,SRR14307913,0.1720430107526881
FV_DSM_15829_genome,SRR2566037,0.1720430107526881
FV_DSM_15829_genome,SRR3187125,0.1720430107526881
S26,SRR495212,0.1713609467455621
S26,SRR13169048,0.170887573964497
FV_PB189-T1-4_genome,SRR11749289,0.1708185053380783
FV_PB189-T1-4_genome,SRR16916879,0.1708185053380783
FV_PB189-T1-4_genome,SRR17635585,0.1708185053380783
S26,SRR8497106,0.1694674556213017
S26,SRR16548363,0.1687573964497041
S26,SRR8497111,0.1685207100591716
S26,ERR4592243,0.1680473372781065
S26,SRR11670876,0.1678106508875739
S26,SRR9648403,0.1675739644970414
FV_PB189-T1-4_genome,SRR17635577,0.1672597864768683
FV_PB189-T1-4_genome,SRR11236204,0.1672597864768683
FV_PB189-T1-4_genome,SRR16916863,0.1672597864768683
S26,SRR5198900,0.1671005917159763
S26,SRR490149,0.1668639053254438
FV_DSM_15829_genome,SRR17547368,0.1666666666666666
FV_DSM_15829_genome,SRR060412,0.1666666666666666
FV_DSM_15829_genome,SRR16124330,0.1666666666666666
FV_DSM_15829_genome,ERR6995068,0.1666666666666666
FV_DSM_15829_genome,SRR17548787,0.1666666666666666
FV_DSM_15829_genome,ERR4616373,0.1666666666666666
FV_DSM_15829_genome,SRR17548772,0.1666666666666666
