query,Run,containment
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14881779.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18883122.sig',0.04580152671755725
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18883122.sig',0.018656716417910446
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11785054.sig',0.016991963260619976
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6344700.sig',0.012399540757749712
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825409.sig',0.010332950631458095
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3188129.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR926123.sig',0.08396946564885496
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187741.sig',0.07633587786259542
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187741.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258555.sig',0.7022900763358778
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258555.sig',0.026119402985074626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17129199.sig',0.45038167938931295
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17129199.sig',0.041044776119402986
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10692686.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4678560.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3563041.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR6170142.sig',0.09923664122137404
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187446.sig',0.061068702290076333
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3450608.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5273950.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5273974.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2013607.sig',0.015267175572519083
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6854585.sig',0.011384335154826957
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6854585.sig',0.02525832376578645
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7438266.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR776449.sig',0.013547646383467279
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8898531.sig',0.030534351145038167
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4674708.sig',0.04385763490241102
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR4046663.sig',0.012522768670309653
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR4046663.sig',0.10470723306544202
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5579849.sig',0.010103329506314582
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682411.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17284150.sig',0.44274809160305345
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17284150.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR589874.sig',0.07633587786259542
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370088.sig',0.04580152671755725
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370088.sig',0.048507462686567165
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635814.sig',0.04580152671755725
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7428131.sig',0.010562571756601608
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6066106.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17643936.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14764608.sig',0.5190839694656488
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14764608.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635502.sig',0.3282442748091603
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635502.sig',0.4664179104477612
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR4481730.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11277309.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682832.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825416.sig',0.016073478760045924
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR532374.sig',0.025028702640642938
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR5194049.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13789159.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3950474.sig',0.3816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17284219.sig',0.24427480916030533
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187209.sig',0.12213740458015267
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10853129.sig',0.0121699196326062
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187772.sig',0.10687022900763359
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17284239.sig',0.35877862595419846
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8316648.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR1193293.sig',0.022900763358778626
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR1193293.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11749282.sig',0.5343511450381679
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11749282.sig',0.503731343283582
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8556995.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR525702.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR8977374.sig',0.015267175572519083
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2094164.sig',0.01092896174863388
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2094164.sig',0.03444316877152698
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3674482.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10983027.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13167734.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR9045818.sig',0.019058553386911595
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6748130.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13740736.sig',0.1297709923664122
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13740736.sig',0.026119402985074626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10002921.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3527918.sig',0.48854961832061067
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3527918.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6847270.sig',0.40458015267175573
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6847270.sig',0.3283582089552239
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258569.sig',0.015267175572519083
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258569.sig',0.026119402985074626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4421603.sig',0.4732824427480916
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13900353.sig',0.3053435114503817
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825868.sig',0.40458015267175573
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825868.sig',0.43656716417910446
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11207298.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7366280.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13740259.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17539826.sig',0.07633587786259542
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17539826.sig',0.029850746268656716
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6145091.sig',0.030534351145038167
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6145091.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12893635.sig',0.07633587786259542
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16548371.sig',0.030054644808743168
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR16548371.sig',0.08748564867967853
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5864990.sig',0.010245901639344262
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5864990.sig',0.019747416762342134
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2001214.sig',0.1297709923664122
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR2835670.sig',0.010562571756601608
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10692317.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR2001739.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3184876.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4691719.sig',0.01079219288174512
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR6995096.sig',0.11450381679389313
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18765412.sig',0.022900763358778626
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR9650832.sig',0.010332950631458095
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR9330515.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5974584.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR1302298.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3792767.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR9613723.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17284230.sig',0.5038167938931297
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17284230.sig',0.3805970149253731
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14699981.sig',0.01616575591985428
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14699981.sig',0.02939150401836969
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5439184.sig',0.02273249138920781
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3675775.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13826085.sig',0.0916030534351145
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13348619.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR1804570.sig',0.03816793893129771
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14610626.sig',0.07633587786259542
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14610626.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3546375.sig',0.0916030534351145
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3546375.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6757682.sig',0.07633587786259542
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR549703.sig',0.5801526717557252
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR549703.sig',0.041044776119402986
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682794.sig',0.015267175572519083
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682794.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13167602.sig',0.19083969465648856
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17688733.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370112.sig',0.12213740458015267
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635782.sig',0.4580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR549687.sig',0.5801526717557252
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR549687.sig',0.026119402985074626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR1631042.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3209888.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR6995068.sig',0.1297709923664122
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR6995068.sig',0.014925373134328358
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR9607185.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6748214.sig',0.0916030534351145
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4421562.sig',0.22900763358778625
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17547369.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4031300.sig',0.22900763358778625
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4031300.sig',0.048507462686567165
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7477288.sig',0.05343511450381679
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635683.sig',0.6564885496183206
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635683.sig',0.6753731343283582
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4367125.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187227.sig',0.022900763358778626
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12234588.sig',0.35877862595419846
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3858143.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8389943.sig',0.0121699196326062
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3209775.sig',0.061068702290076333
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4682800.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370122.sig',0.33587786259541985
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370122.sig',0.06716417910447761
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13167573.sig',0.48091603053435117
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13167573.sig',0.06716417910447761
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7051563.sig',0.02525832376578645
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258546.sig',0.7175572519083969
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258546.sig',0.4664179104477612
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR7049234.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635804.sig',0.45038167938931295
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12825420.sig',0.015614236509758898
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR14370098.sig',0.05343511450381679
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5056865.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17539828.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4031224.sig',0.0916030534351145
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8188213.sig',0.07633587786259542
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3563111.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR341608.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18440777.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12477629.sig',0.22137404580152673
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635681.sig',0.5801526717557252
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635681.sig',0.4925373134328358
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR15216818.sig',0.01722158438576349
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR8427579.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258542.sig',0.04580152671755725
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3593314.sig',0.015267175572519083
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6854593.sig',0.011021814006888633
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12601635.sig',0.01079219288174512
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13061537.sig',0.17557251908396945
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635662.sig',0.42748091603053434
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10610154.sig',0.09923664122137404
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6443002.sig',0.42748091603053434
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR5210467.sig',0.01285878300803674
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3186859.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6425799.sig',0.015267175572519083
'C3_T13_0','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4592243.sig',0.01980874316939891
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4592243.sig',0.03237657864523536
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13739760.sig',0.2900763358778626
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13739760.sig',0.417910447761194
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR7625327.sig',0.1297709923664122
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635649.sig',0.4580152671755725
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635649.sig',0.5335820895522388
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/DRR042391.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR6748171.sig',0.5114503816793893
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3188132.sig',0.0916030534351145
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR061552.sig',0.0916030534351145
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635658.sig',0.732824427480916
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17635658.sig',0.6343283582089553
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR18765411.sig',0.16030534351145037
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR3987194.sig',0.02571756601607348
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR11646527.sig',0.02273249138920781
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR525873.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258575.sig',0.6717557251908397
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10258575.sig',0.011194029850746268
'S26','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR17458603.sig',0.01791044776119403
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187205.sig',0.3282442748091603
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187205.sig',0.022388059701492536
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR12326867.sig',0.030534351145038167
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR10002749.sig',0.015267175572519083
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/ERR4333989.sig',0.11450381679389313
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3188126.sig',0.015267175572519083
'FV_PB189-T1-4_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR13836100.sig',0.011194029850746268
'FV_DSM_15829_genome','/group/ctbrowngrp/irber/data/wort-data/wort-sra/sigs/SRR3187211.sig',0.21374045801526717
